ID,DNA,RADseq_pool_100bp,RADseq_pool_150bp,Adapter_100bp,Adapter_150bp,W.S,CSr,P.H,L.L,L.W,Pti,Lam,LLW,P.L,L.M,N.L,S.H,Gsh,Ssh,SLD,Gen,B.T,F.T,SLL,SLW,Pet,FSr,Rot,Sht,RSR,RD1,RD2,RD3,RD4,Replanted,Block,Tray,Cross,TrayBlock
626,13.1,43,43,15,15,0.0048,1,32,1.596,0.74,0.581,1.015,1.371622,0.57,1,20,35,NA,3,0.57,F2,166,190,NA,NA,NA,NA,NA,NA,NA,1.76,3.092,3.608,4.043,NA,NA,25,3,25
220,18.6,NA,52,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0345,0.2032,0.16978346,2.955,5.262,5.432,6.048,NA,9,NA,NA,9
1078,13.3,8,8,1,1,0.0243,1,27,NA,NA,NA,NA,NA,NA,NA,24,33,NA,3,0.73,F2,160,181,NA,NA,NA,NA,NA,NA,NA,1.606,3.158,2.699,3.691,NA,NA,42,3,42
586,51.8,41,41,8,8,0.0106602272727271,1,50,2.388,1.321,0.303,2.085,1.57835,0.15,1,28,51,2,3,0.55,F2,170,194,2.842,1.761,NA,NA,NA,NA,NA,2.305,4.126,4.996,5.129,NA,NA,23,3,23
741,12.6,25,25,18,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.284,1.907,2.136,3.008,NA,NA,29,2,29
155,60.8,26,26,2,2,0.0141,1,32,1.21,0.524,0.124,1.086,2.072519,0.11,1,16,32,1,3,0.5,F2,172,200,3.1055,1.2545,NA,NA,NA,NA,NA,1.695,3.136,2.88,2.822,NA,NA,6,3,6
310,12.5,2,2,1,1,NA,1,NA,0.76,0.388,0.262,0.498,1.283505,0.53,1,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.213,NA,1.409,1.183,NA,NA,12,2,12
138,16.8,37,37,1,1,0.016863636363636,1,36,1.596,0.807,0.28,1.316,1.630731,0.21,1,23,37,2,2,0.62,F2,166,193,2.848,1.2725,NA,NA,NA,NA,NA,1.871,3.452,3.612,3.498,NA,NA,6,3,6
814,16.1,16,16,18,18,0.0137,1,NA,NA,NA,NA,NA,NA,NA,NA,19,20,2,2,0.95,F2,156,NA,NA,NA,NA,NA,NA,NA,NA,2.306,2.939,2.804,3.902,NA,NA,32,2,32
180,13.5,34,34,7,7,NA,1,34,1.806,1.12,NA,1.806,1.6125,NA,1,26,33,2,4,0.79,F2,165,185,NA,NA,NA,NA,NA,NA,NA,2.603,4.35,3.781,4.351,NA,NA,7,2,7
253,18.1,3,3,5,5,0.008,1,45,NA,NA,NA,NA,NA,NA,NA,21,38,1,3,0.55,F2,162,190,2.979,1.672,5.3578,NA,NA,NA,NA,1.316,1.929,1.521,1.593,1,NA,10,2,10
774,12.2,24,24,10,10,0.0244,1,42,1.474,0.618,0.622,0.852,1.378641,0.73,1,23,37,NA,1,0.62,F2,165,190,NA,NA,NA,NA,NA,NA,NA,1.354,3.13,3.283,3.631,NA,NA,30,2,30
757,15.9,38,38,19,19,NA,1,26,1.084,0.652,0.251,0.833,1.277607,0.3,2,16,29,1,2,0.55,F2,160,179,NA,NA,NA,NA,NA,NA,NA,1.07,2.298,2.084,3.216,NA,NA,30,2,30
326,26.8,24,24,14,14,0.0113,1,30,2.097,0.955,0.71,1.387,1.452356,0.51,1,16,27,1,1,0.59,F2,160,185,NA,NA,5.4998,NA,NA,NA,NA,1.951,3.82,4.173,4.36,NA,NA,13,2,13
286,30.7,3,3,18,18,0.00475795454545445,1,40.5,2.313,0.974,NA,2.313,2.374743,NA,1,25,46,NA,1,0.54,F2,168,196,NA,NA,NA,NA,NA,NA,NA,2.647,4.222,4.83,4.87,NA,NA,11,3,11
441,17,23,23,10,10,0.0064,1,42,2.471,1.13,0.528,1.943,1.719469,0.27,2,21,41,2,3,0.51,F2,167,193,NA,NA,NA,NA,NA,NA,NA,2.859,5.201,4.89,5.017,NA,NA,17,3,17
1104,15.7,38,38,15,15,0.0127,1,37,NA,NA,NA,NA,NA,NA,NA,26,43,NA,4,0.6,F2,159,186,NA,NA,NA,NA,NA,NA,NA,2.867,4.948,4.585,4.407,NA,NA,43,3,43
945,15.3,35,35,3,3,0.0043,1,35.5,2.843,1.445,0.334,2.509,1.736332,0.13,2,22,36,NA,3,0.61,F2,160,182,2.383,1.417,NA,NA,NA,NA,NA,3.39,5.887,6.567,6.067,NA,NA,37,2,37
384,28.8,37,37,9,9,0.00403522727272719,1,28,1.361,0.575,0.217,1.144,1.989565,0.19,2,18,28,NA,NA,0.64,F2,172,193,2.654,1,3.9702,NA,NA,NA,NA,1.57,2.643,2.427,2.558,1,NA,15,3,15
612,27.5,19,19,9,9,NA,1,28,2.518,1.045,0.336,2.182,2.088038,0.15,2,19,30,NA,2,0.63,F2,159,178,NA,NA,NA,NA,NA,NA,NA,3.146,4.905,4.799,4.725,NA,NA,24,2,24
978,12.9,17,17,10,10,0.0057,1,31,NA,NA,NA,NA,NA,NA,NA,18,34,NA,2,0.53,F2,165,190,2.62,1.115,NA,NA,NA,NA,NA,2.042,3.563,3.801,4.318,NA,NA,38,2,38
572,12.7,31,31,4,4,0.0034,1,29.5,NA,NA,NA,NA,NA,NA,NA,19,28,NA,2,0.68,F2,168,190,NA,NA,NA,NA,NA,NA,NA,1.856,3.277,3.407,3.588,NA,NA,22,2,22
141,20.9,23,23,20,20,0.005,1,38.5,1.125,0.461,0.258,0.867,1.880694,0.3,2,18,45,1,2,0.4,F2,162,193,3.3135,1.5035,NA,NA,NA,NA,NA,1.481,2.639,2.477,2.662,NA,NA,6,3,6
1075,16.7,7,7,8,8,0.0099,1,37,NA,NA,NA,NA,NA,NA,NA,26,35,3,4,0.74,F2,168,203,3.163,1.152,NA,NA,NA,NA,NA,1.702,3.727,4.169,4.026,NA,NA,42,3,42
124,12,41,41,17,17,NA,1,26,1.113,0.565,0.11,1.003,1.775221,0.11,2,14,28,NA,2,0.5,F2,170,190,NA,NA,NA,NA,NA,NA,NA,1.501,1.655,1.547,2.259,NA,NA,5,2,5
645,37.3,39,49,12,14,0.0056,1,23,1.442,0.869,0.236,1.206,1.387802,0.2,2,17,31,NA,1,0.55,F2,160,178,2.297,1.036,NA,NA,NA,NA,NA,1.653,3.164,3.172,3.958,NA,NA,25,3,25
800,14.1,31,31,2,2,0.009,1,29,NA,NA,NA,NA,NA,NA,NA,20,28,NA,2,0.71,F2,156,179,NA,NA,NA,NA,NA,NA,NA,1.766,2.812,2.442,3.182,NA,NA,31,2,31
718,15.9,44,44,9,9,0.0092,1,46,NA,NA,NA,NA,NA,NA,NA,20,41,1,2,0.49,F2,160,194,NA,NA,NA,NA,NA,NA,NA,1.901,3.202,2.969,3.807,NA,NA,28,2,28
34,27.7,12,12,13,13,NA,1,NA,0.945,0.548,0.153,0.792,1.445255,0.19,2,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.085,1.918,1.858,2.758,NA,NA,2,2,2
760,14.6,2,2,11,11,0.00264999999999995,1,28,1.69,0.773,0.6,1.09,1.410091,0.55,2,17,24,NA,5,0.71,F2,172,195,2.536,1.311,NA,NA,NA,NA,NA,1.822,4.02,2.024,4.424,NA,NA,30,2,30
588,26.7,22,22,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625,NA,NA,1.082,NA,NA,23,3,23
312,17.8,3,47,4,1,0.0293,1,22.5,2.443,1.153,0.783,1.66,1.439722,0.47,1,21,32,NA,4,0.66,F2,153,174,NA,NA,NA,NA,NA,NA,NA,3.1,4.351,5.453,5.047,NA,NA,12,2,12
678,21.5,35,35,16,16,0.0222,1,40,NA,NA,NA,NA,NA,NA,NA,25,40,NA,3,0.63,F2,160,190,2.439,1.468,NA,NA,NA,NA,NA,1.592,3.767,3.028,4.257,NA,NA,27,3,27
43,29.8,14,14,2,2,0.0042,1,26,1.208,0.574,0.134,1.074,1.87108,0.12,1,18,29,2,4,0.62,F2,162,181,3.568,1.096,4.6662,NA,NA,NA,NA,1.899,2.669,2.415,2.962,NA,NA,2,2,2
52,15.3,17,17,9,9,NA,1,NA,0.681,0.384,0.074,0.607,1.580729,0.12,1,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.232,1.35,1.186,1.5,NA,NA,2,2,2
272,31.6,24,24,5,5,0.0177670454545451,1,35.5,2.405,1.196,NA,2.405,2.01087,NA,2,20,42,2,3,0.48,F2,168,196,3.158,1.638,NA,NA,NA,NA,NA,3.129,4.988,5.465,5.594,NA,NA,11,3,11
776,28.2,7,7,7,7,0.0319,1,40,2.181,0.934,0.142,2.039,2.183084,0.07,2,24,44,1,3,0.55,F2,161,190,3.303,1.343,NA,NA,NA,NA,NA,2.186,4.197,4.643,3.85,NA,NA,30,2,30
99,21.7,19,19,13,13,0.0207784090909087,1,40,2.801,1.311,0.321,2.48,1.891686,0.13,1,34,41,NA,1,0.83,F2,160,193,NA,NA,NA,NA,NA,NA,NA,3.841,6.137,6.4,6.474,NA,NA,4,2,4
345,20.1,33,33,16,16,0.0174,1,29,1.108,0.674,0.307,0.801,1.188427,0.38,2,18,31,NA,2,0.58,F2,168,186,2.327,1.117,NA,NA,NA,NA,NA,1.685,2.74,2.466,2.505,NA,NA,14,3,14
1101,14.6,38,38,6,6,0.0025295454545454,1,32,NA,NA,NA,NA,NA,NA,NA,20,39,NA,2,0.51,F2,160,181,2.753,1.728,NA,NA,NA,NA,NA,1.941,4.875,5.373,5.649,NA,NA,43,3,43
418,28.8,27,27,7,7,0.014,1,32,1.612,0.766,0.277,1.335,1.74282,0.21,1,21,29,NA,1,0.72,F2,168,193,NA,NA,NA,NA,NA,NA,NA,1.832,3.389,3.602,4.152,NA,NA,17,3,17
370,19.2,42,42,14,14,0.0072,1,34,2.426,0.916,0.736,1.69,1.844978,0.44,2,24,37,NA,2,0.65,F2,170,196,2.963,1.184,5.7338,NA,NA,NA,NA,2.576,4.715,4.483,4.744,NA,NA,15,3,15
891,14.4,11,11,2,2,0.0056,1,37,NA,NA,NA,NA,NA,NA,NA,18,41,2,1,0.44,F2,165,190,NA,NA,NA,NA,NA,NA,NA,1.596,2.489,2.685,3.373,NA,NA,35,3,35
460,12.2,23,23,6,6,0.0166,1,28,1.489,0.882,0.499,0.99,1.122449,0.5,2,17,31,1,3,0.55,F2,160,187,NA,NA,6.0733,NA,NA,NA,NA,2.056,3.424,2.874,3.396,NA,NA,18,2,18
288,12.8,42,42,9,9,0.011,1,32,1.044,0.566,0.229,0.815,1.439929,0.28,1,20,32,1,2,0.63,F2,168,193,NA,NA,NA,NA,NA,NA,NA,1.505,2.496,2.79,3.047,NA,NA,12,2,12
443,14.7,40,40,10,10,0.0119,1,33,1.795,0.797,0.494,1.301,1.632371,0.38,1,20,39,1,3,0.51,F2,172,190,3,1.18,5.189,NA,NA,NA,NA,1.698,3.281,3.58,3.914,NA,NA,18,2,18
964,13.6,25,25,5,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,22,16,NA,NA,1.38,F2,204,NA,NA,NA,NA,NA,NA,NA,NA,1.553,2.398,1.198,2.142,NA,NA,38,2,38
476,25.8,14,47,19,11,0.00325227272727266,1,39,NA,NA,NA,NA,NA,NA,NA,18,33,NA,3,0.55,F2,168,194,2.647,1.211,NA,NA,NA,NA,NA,1.607,3.774,4.043,4.846,NA,NA,19,2,19
1072,17.2,7,7,19,19,0.0128,1,41,NA,NA,NA,NA,NA,NA,NA,19,42,NA,3,0.45,F2,167,193,NA,NA,NA,NA,NA,NA,NA,1.756,3.058,3.234,2.669,NA,NA,42,3,42
631,14.3,26,26,19,19,NA,1,NA,0.864,0.531,NA,0.864,1.627119,NA,2,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.709,1.846,1.786,NA,NA,25,3,25
200,31.7,32,32,18,18,0.0225,1,38,1.495,0.79,NA,1.495,1.892405,NA,1,17,39,1,3,0.44,F2,168,190,NA,NA,NA,NA,NA,NA,NA,2.123,3.217,3.261,5.684,NA,NA,8,3,8
1068,15.4,7,7,15,15,0.0199,1,23,NA,NA,NA,NA,NA,NA,NA,14,31,1,1,0.45,F2,161,179,2.519,1.151,NA,NA,NA,NA,NA,2.277,3.965,4.371,4.623,NA,NA,42,3,42
997,25.3,46,46,6,6,0.0081,1,27,1.711,0.831,0.275,1.436,1.728039,0.19,1,19,25,2,2,0.76,F2,160,181,2.259,1.337,NA,NA,NA,NA,NA,2.107,3.71,3.737,4.238,NA,NA,39,3,39
549,40.8,26,26,4,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,2.44,2.516,2.783,NA,NA,22,2,22
704,29.9,39,39,2,2,NA,1,34,NA,NA,NA,NA,NA,NA,NA,21,39,NA,3,0.54,F2,155,178,NA,NA,NA,NA,NA,NA,NA,2.636,2.806,3.229,3.498,NA,NA,28,2,28
591,18,37,37,13,13,0.0109613636363634,1,36,1.915,1.133,0.14,1.775,1.566637,0.08,2,19,38,NA,3,0.5,F2,167,193,2.612,1.327,NA,NA,NA,NA,NA,2.031,3.333,4.527,3.745,NA,NA,23,3,23
647,17.1,34,34,19,19,0.0112,1,43,1.399,0.647,NA,1.399,2.162287,NA,2,16,39,NA,3,0.41,F2,165,193,NA,NA,NA,NA,NA,NA,NA,1.864,3.497,3.856,3.788,NA,NA,25,3,25
802,46.2,45,50,4,3,0.0067,1,NA,NA,NA,NA,NA,NA,NA,NA,21,33,NA,4,0.64,F2,160,NA,NA,NA,NA,NA,NA,NA,NA,2.421,4.332,4.605,NA,NA,NA,31,2,31
1024,17.3,NA,51,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0174,0.057,0.30526316,2.823,4.024,4.478,5.021,NA,40,NA,NA,40
762,31.9,39,39,4,4,0.000120454545454543,1,30,1.39,0.742,0.451,0.939,1.265499,0.48,1,12,29,1,2,0.41,F2,168,188,3.016,1.27,NA,NA,NA,NA,NA,1.682,2.499,2.773,3.501,NA,NA,30,2,30
176,24.3,34,34,9,9,NA,1,20,1.919,0.945,0.2,1.719,1.819048,0.12,2,14,24,NA,4,0.58,F2,161,182,2.987,1.41,NA,NA,NA,NA,NA,1.929,4.356,4.499,4.891,NA,NA,7,2,7
331,17.2,23,23,13,13,NA,1,NA,0.611,0.305,0.012,0.599,1.963934,0.02,1,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.163,1.051,0.893,NA,NA,13,2,13
159,11.4,42,42,2,2,0.00915454545454527,1,29,2.19,1.029,0.29,1.9,1.846453,0.15,1,25,40,1,3,0.63,F2,155,181,NA,NA,NA,NA,NA,NA,NA,2.831,5.78,5.801,6.343,NA,NA,7,2,7
249,14.5,7,7,11,11,0.0204,1,24.5,NA,NA,NA,NA,NA,NA,NA,23,29,2,5,0.79,F2,160,178,2.576,1.364,4.0962,NA,NA,NA,NA,2.589,3.885,3.937,3.792,NA,NA,10,2,10
908,12.9,17,17,13,13,0.0142,1,28,NA,NA,NA,NA,NA,NA,NA,15,28,NA,3,0.54,F2,173,190,2.63,1.248,NA,NA,NA,NA,NA,1.741,2.766,2.767,2.888,NA,NA,35,3,35
291,22.8,38,38,14,14,0.000722727272727258,1,22,0.996,0.545,NA,0.996,1.827523,NA,1,16,23,NA,5,0.7,F2,167,181,NA,NA,NA,NA,NA,NA,NA,1.495,2.431,2.483,2.829,NA,NA,12,2,12
274,15.6,10,10,8,8,0.0121659090909088,1,37.5,1.83,0.914,NA,1.83,2.002188,NA,1,24,37,NA,2,0.65,F2,168,190,3.18,1.434,NA,NA,NA,NA,NA,2.011,3.628,3.547,4.178,NA,NA,11,3,11
950,19.2,45,50,17,10,0.0113,1,NA,1.244,0.551,NA,1.244,2.257713,NA,1,18,24,NA,5,0.75,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.652,2.927,3.237,2.702,NA,NA,37,2,37
347,13.2,33,33,15,15,NA,1,NA,0.985,0.399,0.185,0.8,2.005013,0.23,2,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797,1.837,1.771,1.959,NA,NA,14,3,14
868,20,27,27,1,1,0.00234886363636359,1,58,NA,NA,NA,NA,NA,NA,NA,27,43,NA,2,0.63,F2,160,194,NA,NA,NA,NA,NA,NA,NA,2.785,4.559,4.926,4.858,NA,NA,34,2,34
462,29.3,41,41,10,10,0.012,1,22,1.165,0.735,0.258,0.907,1.234014,0.28,2,16,25,2,2,0.64,F2,160,185,NA,NA,4.9462,NA,NA,NA,NA,1.263,2.816,2.745,3.053,NA,NA,18,2,18
983,18.7,25,25,4,4,0.0175,1,26,NA,NA,NA,NA,NA,NA,NA,13,23,1,7,0.57,F2,155,174,NA,NA,NA,NA,NA,NA,NA,1.601,2.149,2.43,2.815,NA,NA,38,2,38
535,42.5,43,43,7,7,0.0069,1,33,1.549,0.607,0.719,0.83,1.367381,0.87,2,18,35,NA,3,0.51,F2,161,189,2.706,1.326,NA,NA,NA,NA,NA,1.759,3.105,2.964,3.368,NA,NA,21,3,21
1065,16.2,16,16,2,2,0.0101,1,47.5,1.674,0.804,0.361,1.313,1.633085,0.27,1,21,38,NA,2,0.55,F2,170,193,NA,NA,NA,NA,NA,NA,NA,1.876,3.846,3.817,3.961,NA,NA,41,3,41
608,16.5,19,19,4,4,0.0128886363636361,1,34.5,1.908,1.107,0.105,1.803,1.628726,0.06,1,24,41,NA,3,0.59,F2,160,190,3.185,1.534,NA,NA,NA,NA,NA,2.177,4.193,4.163,4.505,NA,NA,24,2,24
650,23,35,35,15,15,0.0008,1,30.5,1.023,0.586,0.329,0.694,1.1843,0.47,2,17,38,NA,2,0.45,F2,172,195,NA,NA,NA,NA,NA,NA,NA,1.577,2.844,3.2,3.52,NA,NA,25,3,25
478,20.8,15,15,7,7,0.0205,1,43,NA,NA,NA,NA,NA,NA,NA,19,34,1,2,0.56,F2,158,186,2.428,1.398,NA,NA,NA,NA,NA,2.051,4.065,4.476,4.564,NA,NA,19,2,19
202,27.3,33,33,1,1,0.011,1,38,1.551,0.879,NA,1.551,1.764505,NA,2,22,43,1,3,0.51,F2,162,195,3.525,1.769,NA,NA,NA,NA,NA,1.798,4.191,4.354,6.343,NA,NA,8,3,8
999,12,46,46,7,7,0.005,1,26,1.115,0.644,0.167,0.948,1.47205,0.18,1,13,25,NA,3,0.52,F2,167,183,2.745,1.463,NA,NA,NA,NA,NA,1.156,3.115,2.879,3.171,NA,NA,39,3,39
568,31.3,26,26,6,6,0.0082,1,NA,NA,NA,NA,NA,NA,NA,NA,19,35,1,2,0.54,F2,160,NA,NA,NA,NA,NA,NA,NA,NA,2.239,3.954,3.709,4.324,NA,NA,22,2,22
723,11.8,10,10,15,15,0.0141,1,35,NA,NA,NA,NA,NA,NA,NA,22,43,1,4,0.51,F2,160,181,NA,NA,NA,NA,NA,NA,NA,2.112,3.072,3.206,4.199,NA,NA,28,2,28
706,24,38,38,20,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.457,2.805,1.194,2.398,NA,NA,28,2,28
593,18.7,37,49,12,11,0.00704659090909076,1,29,1.794,0.897,0.272,1.522,1.696767,0.18,2,26,34,3,3,0.76,F2,167,197,NA,NA,NA,NA,NA,NA,NA,1.905,4.127,4.336,4.103,NA,NA,23,3,23
235,45.4,39,39,6,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.928,3.557,3.67,4.056,NA,NA,10,2,10
260,14.4,8,8,2,2,0.0096,1,41,NA,NA,NA,NA,NA,NA,NA,19,35,NA,4,0.54,F2,178,193,NA,NA,5.1662,NA,NA,NA,NA,2.495,3.609,3.871,4.036,NA,NA,10,2,10
350,35.7,33,48,13,18,0.0025,1,34,1.52,0.875,0.278,1.242,1.419429,0.22,2,17,37,NA,4,0.46,F2,168,195,NA,NA,NA,NA,NA,NA,NA,1.607,2.54,2.878,3.04,NA,NA,14,3,14
178,17,34,34,5,5,0.0105397727272725,1,NA,NA,NA,NA,NA,NA,NA,NA,32,40,NA,3,0.8,F2,162,NA,2.702,1.415,NA,NA,NA,NA,NA,3.187,6.09,6.119,6.101,NA,NA,7,2,7
333,13.8,10,10,18,18,0.0062,1,36.5,1.939,0.759,0.469,1.47,1.936759,0.32,1,27,41,NA,2,0.66,F2,165,195,NA,NA,5.0274,NA,NA,NA,NA,2.619,3.876,4.127,3.825,NA,NA,13,2,13
699,16.9,44,44,3,3,0.0084,1,38,NA,NA,NA,NA,NA,NA,NA,20,40,2,1,0.5,F2,167,190,NA,NA,NA,NA,NA,NA,NA,1.507,3.099,4.085,3.063,NA,NA,27,3,27
39,64.2,12,12,19,19,0.024,1,27,1.645,0.856,0.556,1.089,1.272196,0.51,2,27,34,2,3,0.79,F2,158,178,NA,NA,5.2396,NA,NA,NA,NA,2.018,3.54,2.581,3.961,NA,NA,2,2,2
366,23.5,42,42,13,13,0.0154,1,34.5,1.499,0.909,0.468,1.031,1.134213,0.45,1,23,35,3,4,0.66,F2,167,195,2.638,1.45,4.9344,NA,NA,NA,NA,1.871,3.157,3.102,4.002,NA,NA,15,3,15
521,53.4,35,35,18,18,0.00403522727272719,1,43,1.165,0.727,0.402,0.763,1.049519,0.53,1,28,46,NA,2,0.61,F2,168,195,NA,NA,NA,NA,NA,NA,NA,1.505,2.745,1.755,2.749,NA,NA,21,3,21
57,15.8,NA,51,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2.348,2.641,3.827,4.301,NA,3,NA,NA,3
439,61.4,39,39,17,17,NA,1,50,1.356,0.765,0.261,1.095,1.431373,0.24,2,23,48,NA,NA,0.48,F2,160,193,2.797,1.617,NA,NA,NA,NA,NA,1.566,2.858,2.912,3.25,NA,NA,17,3,17
1058,15.9,15,15,16,16,0.0053,1,25,1.51,0.748,0.151,1.359,1.816845,0.11,1,22,30,NA,5,0.73,F2,160,176,NA,NA,NA,NA,NA,NA,NA,1.975,3.541,3.83,4.415,NA,NA,41,3,41
481,23.9,14,47,13,9,0.0195,1,33,NA,NA,NA,NA,NA,NA,NA,17,35,NA,2,0.49,F2,165,187,3.078,1.396,NA,NA,NA,NA,NA,1.361,2.025,1.651,2.999,NA,NA,19,2,19
75,13.7,NA,51,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1.756,2.891,3.08,3.255,NA,3,NA,NA,3
399,38.2,38,38,3,3,0.0116,1,48,1.873,1.125,0.221,1.652,1.468444,0.13,1,26,47,NA,2,0.55,F2,168,193,3.022,1.631,4.6442,NA,NA,NA,NA,2.708,2.2,2.855,3.306,NA,NA,16,2,16
554,13.5,6,6,16,16,0.0228,1,26.5,NA,NA,NA,NA,NA,NA,NA,19,30,3,4,0.63,F2,162,190,NA,NA,NA,NA,NA,NA,NA,2.393,4.517,4.514,4.646,NA,NA,22,2,22
84,14,11,11,4,4,0.0148761363636361,1,25,1.986,0.964,0.331,1.655,1.716805,0.2,1,17,27,1,5,0.63,F2,152,178,NA,NA,NA,NA,NA,NA,NA,2.116,4.436,4.687,4.001,NA,NA,4,2,4
93,19.1,20,20,16,16,NA,1,36,3.256,1.663,0.244,3.012,1.811185,0.08,1,26,28,1,3,0.93,F2,167,195,2.57,1.31,NA,NA,NA,NA,NA,3.843,7.063,7.041,7.543,NA,NA,4,2,4
221,33.7,NA,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0022,0.0131,0.16793893,2.599,4.693,4.665,5.215,NA,9,NA,NA,9
204,21.3,32,32,17,17,0.0035,1,45,1.605,0.79,0.18,1.425,1.803797,0.13,1,28,55,NA,3,0.51,F2,168,190,3.287,1.203,NA,NA,NA,NA,NA,2.017,3.973,4.441,3.04,NA,NA,8,3,8
725,16.1,7,7,20,20,0.0059,1,29,NA,NA,NA,NA,NA,NA,NA,16,29,2,3,0.55,F2,160,181,NA,NA,NA,NA,NA,NA,NA,1.482,2.899,3.009,3.869,NA,NA,28,2,28
181,17.6,34,48,3,20,NA,1,NA,0.852,0.433,0.16,0.692,1.598152,0.23,2,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,1.273,NA,NA,7,2,7
164,11.5,34,34,4,4,0.0130693181818179,1,42,2.684,1.153,NA,2.684,2.32784,NA,1,37,40,1,2,0.93,F2,160,193,2.266,0.905,NA,NA,NA,NA,NA,2.941,4.91,4.788,5.216,NA,NA,7,2,7
758,24.7,27,27,10,10,0.0033,1,25.5,1.542,0.714,0.486,1.056,1.478992,0.46,1,21,34,NA,3,0.62,F2,159,179,NA,NA,NA,NA,NA,NA,NA,1.896,3.776,3.946,4.384,NA,NA,30,2,30
1099,25.6,24,24,18,18,0.00277045454545449,1,39,NA,NA,NA,NA,NA,NA,NA,19,40,NA,3,0.48,F2,160,190,3.293,1.43,NA,NA,NA,NA,NA,1.731,3.5,3.808,3.902,NA,NA,43,3,43
783,24,30,30,10,10,0.0101,1,30,NA,NA,NA,NA,NA,NA,NA,20,33,1,2,0.61,F2,160,190,NA,NA,NA,NA,NA,NA,NA,2.271,2.846,3.344,3.84,NA,NA,31,2,31
197,22.1,41,41,5,5,0.0108,1,28,2.547,1.335,NA,2.547,1.907865,NA,1,22,38,1,2,0.58,F2,156,181,NA,NA,NA,NA,NA,NA,NA,3.675,4.932,5.583,5.216,NA,NA,8,3,8
352,28.1,33,33,9,9,0.006,1,41,1.819,0.997,NA,1.819,1.824473,NA,1,29,43,NA,5,0.67,F2,167,193,2.385,1.337,NA,NA,NA,NA,NA,2.542,4.347,4.568,4.74,NA,NA,14,3,14
873,85.3,45,45,8,8,0.0145,1,22,NA,NA,NA,NA,NA,NA,NA,17,19,NA,4,0.89,F2,159,178,NA,NA,NA,NA,NA,NA,NA,2.277,3.535,3.881,3.318,NA,NA,34,2,34
425,15.8,6,6,10,10,0.008,1,NA,1.421,0.868,NA,1.421,1.637097,NA,1,25,42,NA,1,0.6,F2,167,NA,NA,NA,NA,NA,NA,NA,NA,1.91,3.168,3.517,3.428,NA,NA,17,3,17
1055,18.1,15,15,11,11,0.0148,1,46,1.606,0.737,NA,1.606,2.179104,NA,1,25,45,NA,4,0.56,F2,168,195,NA,NA,NA,NA,NA,NA,NA,1.617,3.223,3.604,4.052,NA,NA,41,3,41
971,48,28,28,8,8,0.00493863636363626,1,36,NA,NA,NA,NA,NA,NA,NA,21,40,NA,1,0.53,F2,167,188,3.036,1.358,NA,NA,NA,NA,NA,1.896,3.131,3.504,3.487,1,NA,38,2,38
